p1_sets,p2_sets,sub_set,game_no,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,game_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,sub_point_squared,serve_no_squared,elo1_squared,elo2_squared,player1_quality_squared,player2_quality_squared,lasso_game_victor,player1_performance,player2_performance
0,2,-2,1,0,0,0,1,3,2,1,1,58,65,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199095023,0.800904977,0.476101389,0.523898611,49,1,0.452311724,0.547688276,0.058199309,0.941800691,0.142559703,0.990321934,0.00967812
0,2,-2,1,0,0,0,2,3,2,1,2,58,66,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199095023,0.800904977,0.487200477,0.512799523,64,1,0.474417718,0.525582282,0.058199309,0.941800691,-0.002915442,0.020765342,0.979234695
0,2,-2,2,0,1,-1,0,0,1,1,2,58,67,-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.480218155,0.519781845,81,1,0.460498141,0.539501859,0.962849248,0.037150752,0.652748795,0.102555797,0.897444189
0,2,-2,2,0,1,-1,0,1,1,1,1,59,67,-8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.474000792,0.525999208,64,1,0.4481418,0.5518582,0.962849248,0.037150752,0.784881237,0.088680275,0.911319733
0,2,-2,2,0,1,-1,1,1,1,1,1,60,67,-7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.485315736,0.514684264,49,1,0.47065678,0.52934322,0.962849248,0.037150752,0.878187394,0.000566635,0.999433339
0,2,-2,2,0,1,-1,2,1,1,1,1,61,67,-6,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.835820896,0.164179104,0.495425209,0.504574791,36,1,0.490851184,0.509148816,0.962849248,0.037150752,0.971378174,0.000370329,0.999629617
0,2,-2,2,0,1,-1,3,1,1,2,1,62,67,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.504392351,0.495607649,25,4,0.508784024,0.491215976,0.962849248,0.037150752,1.073053164,0.995402932,0.004597004
0,2,-2,3,1,1,0,0,0,2,2,1,63,67,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.512328399,0.487671601,16,4,0.524641817,0.475358183,0.063976968,0.936023032,0.381357948,0.999303341,0.000696669
0,2,-2,3,1,1,0,1,0,2,1,1,64,67,-3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.519363399,0.480636601,9,1,0.538668804,0.461331196,0.063976968,0.936023032,0.465603007,0.999430954,0.000568972
0,2,-2,3,1,1,0,2,0,2,1,2,64,68,-4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.525625661,0.474374339,16,1,0.551117053,0.448882947,0.063976968,0.936023032,0.320589372,0.999468386,0.000531629
0,2,-2,3,1,1,0,2,1,2,1,2,64,69,-5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.514348804,0.485651196,25,1,0.528673994,0.471326006,0.063976968,0.936023032,0.214171266,0.999474108,0.00052595
0,2,-2,3,1,1,0,2,2,2,2,2,64,70,-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.504276477,0.495723523,36,4,0.508552329,0.491447671,0.063976968,0.936023032,0.11623737,0.995522618,0.004477338
0,2,-2,3,1,1,0,2,3,2,1,2,64,71,-7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207253886,0.792746114,0.495343555,0.504656445,49,1,0.490687918,0.509312082,0.063976968,0.936023032,0.000988921,0.026762327,0.973237693
0,2,-2,4,1,2,-1,0,0,1,1,1,65,71,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81981982,0.18018018,0.487437796,0.512562204,36,1,0.474891442,0.525108558,0.953922359,0.046077641,0.89241984,0.092759341,0.907240629
0,2,-2,4,1,2,-1,1,0,1,2,2,65,72,-7,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.81981982,0.18018018,0.497311217,0.502688783,49,4,0.49462259,0.50537741,0.953922359,0.046077641,0.755659661,0.171278492,0.828721583
0,2,-2,4,1,2,-1,1,1,1,1,1,66,72,-6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81981982,0.18018018,0.489179504,0.510820496,36,1,0.478369138,0.521630862,0.953922359,0.046077641,0.878961759,0.001741832,0.998258173
0,2,-2,4,1,2,-1,2,1,1,1,1,67,72,-5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.81981982,0.18018018,0.498857426,0.501142574,25,1,0.497714863,0.502285137,0.953922359,0.046077641,0.972037161,0.000371079,0.999628901
0,2,-2,4,1,2,-1,3,1,1,1,1,68,72,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81981982,0.18018018,0.507430091,0.492569909,16,1,0.514856901,0.485143099,0.953922359,0.046077641,1.064997186,0.997231543,0.002768451
0,2,-2,5,2,2,0,0,0,2,2,2,68,73,-5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205882353,0.794117647,0.515018719,0.484981281,25,4,0.53001036,0.46998964,0.062982005,0.937017995,0.145438667,0.999476612,0.000523444
0,2,-2,5,2,2,0,0,1,2,2,2,68,74,-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.205882353,0.794117647,0.504872278,0.495127722,36,4,0.50974363,0.49025637,0.062982005,0.937017995,0.038905183,0.99947542,0.000524587
0,2,-2,5,2,2,0,0,2,2,1,1,69,74,-5,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.205882353,0.794117647,0.495871028,0.504128972,25,1,0.491742619,0.508257381,0.062982005,0.937017995,0.162091903,0.999487638,0.00051236
0,2,-2,5,2,2,0,1,2,2,1,2,69,75,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205882353,0.794117647,0.504787024,0.495212976,36,1,0.50957317,0.49042683,0.062982005,0.937017995,0.016847513,0.999472916,0.000527074
0,2,-2,5,2,2,0,1,3,2,1,2,69,76,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205882353,0.794117647,0.495795547,0.504204453,49,1,0.491591688,0.508408312,0.062982005,0.937017995,-0.089801348,0.016108444,0.983891547
0,2,-2,6,2,3,-1,0,0,1,1,1,70,76,-6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880851064,0.119148936,0.48783794,0.51216206,36,1,0.475690264,0.524309736,0.982031948,0.017968052,0.898818368,0.089297116,0.910702884
0,2,-2,6,2,3,-1,1,0,1,1,1,71,76,-5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880851064,0.119148936,0.497666579,0.502333421,25,1,0.495333259,0.504666741,0.982031948,0.017968052,0.99189377,0.000360896,0.999639034
0,2,-2,6,2,3,-1,2,0,1,1,1,72,76,-4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.880851064,0.119148936,0.506376265,0.493623735,16,1,0.512750457,0.487249543,0.982031948,0.017968052,1.084853795,0.00039217,0.999607861
0,2,-2,6,2,3,-1,3,0,1,1,1,73,76,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.880851064,0.119148936,0.514085148,0.485914852,9,1,0.528147958,0.471852042,0.982031948,0.017968052,1.177698442,0.999381304,0.000618644
0,2,-2,7,3,3,0,0,0,2,1,1,74,76,-2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.520924326,0.479075674,4,1,0.541775491,0.458224509,0.024685139,0.975314861,0.368775894,0.999482095,0.000517953
0,2,-2,7,3,3,0,1,0,2,1,2,74,77,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.527019795,0.472980205,9,1,0.553882239,0.446117761,0.024685139,0.975314861,0.223877637,0.999475062,0.00052499
0,2,-2,7,3,3,0,1,1,2,1,2,74,78,-4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.515601468,0.484398532,16,1,0.531172585,0.468827415,0.024685139,0.975314861,0.117574908,0.999481142,0.000518864
0,2,-2,7,3,3,0,1,2,2,1,2,74,79,-5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.505390778,0.494609222,25,1,0.510780303,0.489219697,0.024685139,0.975314861,0.011156802,0.999477923,0.000522054
0,2,-2,7,3,3,0,1,3,2,1,1,75,79,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.496330126,0.503669874,16,1,0.492660647,0.507339353,0.024685139,0.975314861,0.142827733,0.999428093,0.000571876
0,2,-2,7,3,3,0,2,3,2,2,1,76,79,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.505193415,0.494806585,9,4,0.51038571,0.48961429,0.024685139,0.975314861,0.244271968,0.998730838,0.0012692
0,2,-2,7,3,3,0,3,3,2,1,2,76,80,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.513037631,0.486962369,16,1,0.526057545,0.473942455,0.024685139,0.975314861,0.090658745,0.99771297,0.002287054
0,2,-2,7,3,3,0,3,4,2,1,2,76,81,-5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.862745098,0.50311111,0.49688889,25,1,0.506221978,0.493778022,0.024685139,0.975314861,-0.015759361,0.024525575,0.975474417
0,2,-2,8,3,4,-1,0,0,1,1,2,76,82,-6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.494312013,0.505687987,36,1,0.488625497,0.511374503,0.923654207,0.076345793,0.652872917,0.000734926,0.999265015
0,2,-2,8,3,4,-1,0,1,1,1,2,76,83,-7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.486524424,0.513475576,49,1,0.473068409,0.526931591,0.923654207,0.076345793,0.546224056,0.016259879,0.983740151
0,2,-2,8,3,4,-1,0,2,1,1,2,76,84,-8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.479617488,0.520382512,64,1,0.459302607,0.540697393,0.923654207,0.076345793,0.439459817,0.001232573,0.998767495
0,2,-2,8,3,4,-1,0,3,1,2,1,77,84,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.776699029,0.223300971,0.47346434,0.52653566,49,4,0.447077739,0.552922261,0.923654207,0.076345793,0.531833019,0.001354745,0.998645246
0,2,-2,8,3,4,-1,1,3,1,1,1,78,84,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.776699029,0.223300971,0.484833749,0.515166251,36,1,0.469695381,0.530304619,0.923654207,0.076345793,0.616424211,0.000370765,0.999629259
0,2,-2,8,3,4,-1,2,3,1,2,1,79,84,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.776699029,0.223300971,0.494996476,0.505003524,25,4,0.489993954,0.510006046,0.923654207,0.076345793,0.718099201,0.001221228,0.99877876
0,2,-2,8,3,4,-1,3,3,1,1,2,79,85,-6,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.504012767,0.495987233,36,1,0.508025018,0.491974982,0.923654207,0.076345793,0.612498673,0.009097344,0.990902603
0,2,-2,8,3,4,-1,3,4,1,1,1,80,85,-5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.776699029,0.223300971,0.495110109,0.504889891,25,1,0.490221154,0.509778846,0.923654207,0.076345793,0.696041532,0.175394654,0.824605346
0,2,-2,8,3,4,-1,3,3,1,1,1,81,85,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.504113378,0.495886622,16,1,0.508226199,0.491773801,0.923654207,0.076345793,0.851031565,0.10675355,0.893246472
0,2,-2,8,3,4,-1,4,3,1,2,1,82,85,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776699029,0.223300971,0.512081436,0.487918564,9,4,0.524148773,0.475851227,0.923654207,0.076345793,0.952475801,0.998672962,0.001327009
0,2,-2,9,4,4,0,0,0,2,2,1,83,85,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.519144095,0.480855905,4,4,0.538232142,0.461767858,0.069820213,0.930179787,0.388578363,0.999425411,0.000574591
0,2,-2,9,4,4,0,1,0,2,1,2,83,86,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.525429941,0.474570059,9,1,0.550728661,0.449271339,0.069820213,0.930179787,0.235080518,0.999473274,0.000526729
0,2,-2,9,4,4,0,1,1,2,1,2,83,87,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.514173092,0.485826908,16,1,0.528323427,0.471676573,0.069820213,0.930179787,0.128777789,0.999481499,0.000518542
0,2,-2,9,4,4,0,1,2,2,1,2,83,88,-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.504120248,0.495879752,25,1,0.508239937,0.491760063,0.069820213,0.930179787,0.022359683,0.999469936,0.000530131
0,2,-2,9,4,4,0,1,3,2,1,1,84,88,-4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.495205254,0.504794746,16,1,0.490411389,0.509588611,0.069820213,0.930179787,0.154030614,0.999418855,0.000581118
0,2,-2,9,4,4,0,2,3,2,2,1,85,88,-3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.215053763,0.784946237,0.504197616,0.495802384,9,4,0.50839464,0.49160536,0.069820213,0.930179787,0.255474849,0.999366462,0.000633508
0,2,-2,9,4,4,0,3,3,2,1,2,85,89,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.215053763,0.784946237,0.512156007,0.487843993,16,1,0.524297652,0.475702348,0.069820213,0.930179787,0.101861626,0.998676002,0.001323931
0,2,-2,9,4,4,0,3,4,2,2,2,85,90,-5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.215053763,0.784946237,0.502328047,0.497671953,25,4,0.504655993,0.495344007,0.069820213,0.930179787,0.004043108,0.081563078,0.918436944
0,2,-2,10,4,5,-1,0,0,1,1,1,86,90,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.24,0.493618978,0.506381022,16,1,0.487240035,0.512759965,0.909319899,0.090680101,0.89008823,0.000389305,0.999610722
0,2,-2,10,4,5,-1,1,0,1,2,1,87,90,-3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.24,0.502792904,0.497207096,9,4,0.505585633,0.494414367,0.909319899,0.090680101,0.991532466,0.000384177,0.999615788
0,2,-2,10,4,5,-1,2,0,1,1,1,88,90,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.24,0.510912646,0.489087354,4,1,0.521814901,0.478185099,0.909319899,0.090680101,1.075662147,0.000360287,0.99963975
0,2,-2,10,4,5,-1,3,0,1,1,1,89,90,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.24,0.51810661,0.48189339,1,1,0.536165792,0.463834208,0.909319899,0.090680101,1.168276039,0.998296201,0.001703847
0,2,-2,11,5,5,0,0,0,2,1,2,89,91,-2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.172413793,0.827586207,0.524504511,0.475495489,4,1,0.54889159,0.45110841,0.041597338,0.958402662,0.140215457,0.999490976,0.000508967
0,2,-2,11,5,5,0,0,1,2,2,2,89,92,-3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.172413793,0.827586207,0.513342747,0.486657253,9,4,0.526666503,0.473333497,0.041597338,0.958402662,0.042627694,0.999489307,0.000510617
0,2,-2,11,5,5,0,0,2,2,2,1,90,92,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0.827586207,0.50338221,0.49661779,4,4,0.506764111,0.493235889,0.041597338,0.958402662,0.174067869,0.998611212,0.001388808
0,2,-2,11,5,5,0,1,2,2,1,2,90,93,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0.827586207,0.511434227,0.488565773,9,1,0.5228565,0.4771435,0.041597338,0.958402662,0.020570024,0.999437034,0.000562893
0,2,-2,11,5,5,0,1,3,2,1,2,90,94,-4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.172413793,0.827586207,0.50168725,0.49831275,16,1,0.503374462,0.496625538,0.041597338,0.958402662,-0.085732704,0.012709945,0.987290084
0,2,-2,12,5,6,-1,0,0,1,1,1,91,94,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.838709677,0.161290323,0.4930519,0.5069481,9,1,0.486106483,0.513893517,0.964336662,0.035663338,0.903297249,0.000373596,0.999626398
0,2,-2,12,5,6,-1,1,0,1,1,1,92,94,-2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838709677,0.161290323,0.502290576,0.497709424,4,1,0.504581056,0.495418944,0.964336662,0.035663338,0.996026519,0.000404859,0.999595106
0,2,-2,12,5,6,-1,2,0,1,1,2,92,95,-3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.838709677,0.161290323,0.510468082,0.489531918,9,1,0.52092699,0.47907301,0.964336662,0.035663338,0.851128262,0.000382312,0.999617696
0,2,-2,12,5,6,-1,2,1,1,1,1,93,95,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838709677,0.161290323,0.50082989,0.49917011,4,1,0.501659775,0.498340225,0.964336662,0.035663338,0.982568437,0.00217767,0.997822404
0,2,-2,12,5,6,-1,3,1,1,2,1,94,95,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838709677,0.161290323,0.509175482,0.490824518,1,4,0.518344785,0.481655215,0.964336662,0.035663338,1.083781918,0.999458492,0.000541455
0,2,-2,13,6,6,0,0,0,2,2,1,95,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.516565728,0.483434272,0,4,0.533095127,0.466904873,0.5,0.5,0.480710541,0.99944967,0.000550352
0,2,-2,13,6,6,0,1,0,1,1,2,95,96,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.523131465,0.476868535,1,1,0.546164126,0.453835874,0.5,0.5,0.678573588,0.999309063,0.000690944
0,2,-2,13,6,6,0,1,1,1,1,2,95,97,-2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5121122,0.4878878,4,1,0.524210193,0.475789807,0.5,0.5,0.572501614,0.999101996,0.00089799
0,2,-2,13,6,6,0,1,2,2,2,1,96,97,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.502289148,0.497710852,1,4,0.504578199,0.495421801,0.5,0.5,0.361295863,0.999385118,0.000614876
0,2,-2,13,6,6,0,2,2,2,1,2,96,98,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.510466818,0.489533182,4,1,0.520924466,0.479075534,0.5,0.5,0.207913396,0.97808516,0.021914849
0,2,-2,13,6,6,0,2,3,1,1,1,97,98,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.500828769,0.499171231,1,1,0.501657532,0.498342468,0.5,0.5,0.690368331,0.978966117,0.021033922
0,2,-2,13,6,6,0,3,3,1,1,2,97,99,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.509174489,0.490825511,4,1,0.518342803,0.481657197,0.5,0.5,0.545585451,0.999299884,0.000700064
0,2,-2,13,6,6,0,3,4,2,1,2,97,100,-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.499682583,0.500317417,9,1,0.499365167,0.500634833,0.5,0.5,0.088267963,0.371423692,0.628576338
0,2,-2,13,6,6,0,3,5,2,1,2,97,101,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.491277995,0.508722005,16,1,0.482561297,0.517438703,0.5,0.5,-0.018034765,0.785891712,0.214108348
0,2,-2,13,6,6,0,3,6,1,1,1,98,101,-3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.483836311,0.516163689,9,1,0.46770637,0.53229363,0.5,0.5,0.464650925,0.725681007,0.274318993
0,2,-2,13,6,6,0,4,6,1,1,1,99,101,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.494108783,0.505891217,4,1,0.488219202,0.511780798,0.5,0.5,0.557380194,0.999414086,0.000585887
0,2,-2,13,6,6,0,5,6,2,1,2,99,102,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.503226711,0.496773289,9,1,0.506453153,0.493546847,0.5,0.5,0.0613518,0.796755612,0.203244343
0,0,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.168539326,0.831460674,0.495021065,0.504978935,1,4,0.490043117,0.509956883,0.03946676,0.96053324,0.362291213,0.454373509,0.545626521
0,0,0,1,0,0,0,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168539326,0.831460674,0.503965663,0.496034337,0,4,0.507930827,0.492069173,0.03946676,0.96053324,0.217739089,0.764089465,0.23591055
0,0,0,1,0,0,0,1,1,2,1,2,1,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168539326,0.831460674,0.49513728,0.50486272,1,1,0.49027548,0.50972452,0.03946676,0.96053324,0.103182905,0.951118648,0.048881318
0,0,0,1,0,0,0,1,2,2,1,2,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168539326,0.831460674,0.487324017,0.512675983,4,1,0.474664318,0.525335682,0.03946676,0.96053324,-0.002889069,0.99844414,0.001555844
0,0,0,1,0,0,0,1,3,2,1,2,1,4,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168539326,0.831460674,0.480396519,0.519603481,9,1,0.460853214,0.539146786,0.03946676,0.96053324,-0.10907642,0.044623245,0.955376744
0,0,0,2,0,1,-1,0,0,1,1,1,2,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808823529,0.191176471,0.474228056,0.525771944,4,1,0.44859269,0.55140731,0.947088291,0.052911709,0.876738816,0.238276601,0.76172334
0,0,0,2,0,1,-1,1,0,1,1,1,3,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808823529,0.191176471,0.485449151,0.514550849,1,1,0.470922928,0.529077072,0.947088291,0.052911709,0.969352708,0.055393633,0.944606364
0,0,0,2,0,1,-1,2,0,1,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808823529,0.191176471,0.495474646,0.504525354,0,1,0.490950033,0.509049967,0.947088291,0.052911709,1.061851222,0.000355696,0.999644279
0,0,0,2,0,1,-1,3,0,1,2,1,5,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808823529,0.191176471,0.504367246,0.495632754,1,4,0.508733826,0.491266174,0.947088291,0.052911709,1.162833947,0.995820045,0.004179941
0,0,0,3,1,1,0,0,0,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169014084,0.830985916,0.512237323,0.487762677,0,1,0.524459994,0.475540006,0.039724138,0.960275862,0.1182775,0.964210927,0.035789113
0,0,0,3,1,1,0,0,1,2,2,2,5,6,-1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.169014084,0.830985916,0.502469328,0.497530672,1,4,0.504938535,0.495061465,0.039724138,0.960275862,0.020920492,0.985246122,0.014753921
0,0,0,3,1,1,0,0,2,2,2,1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.169014084,0.830985916,0.493812874,0.506187126,0,4,0.487627643,0.512372357,0.039724138,0.960275862,0.152129912,0.796702743,0.203297287
0,0,0,3,1,1,0,1,2,2,2,1,7,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.169014084,0.830985916,0.50289575,0.49710425,1,4,0.505791307,0.494208693,0.039724138,0.960275862,0.244513049,0.862445235,0.13755478
0,0,0,3,1,1,0,2,2,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169014084,0.830985916,0.510934812,0.489065188,0,1,0.52185917,0.47814083,0.039724138,0.960275862,0.091361337,0.964216888,0.035783149
0,0,0,3,1,1,0,2,3,2,1,1,8,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.169014084,0.830985916,0.501313027,0.498686973,1,1,0.502626037,0.497373963,0.039724138,0.960275862,0.222455379,0.998045564,0.00195439
0,0,0,3,1,1,0,3,3,2,1,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.169014084,0.830985916,0.509534147,0.490465853,0,1,0.519061364,0.480938636,0.039724138,0.960275862,0.077903255,0.983568847,0.016431104
0,0,0,3,1,1,0,3,4,2,2,2,8,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169014084,0.830985916,0.500070463,0.499929537,1,4,0.500140926,0.499859074,0.039724138,0.960275862,-0.019453752,0.111867271,0.888132691
