p1_sets,p2_sets,sub_set,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,nextpoint_victor
2,1,1,0,1,-1,30,0,1,2,2,104,91,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,1,-1,30,15,1,1,1,105,91,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,1,-1,40,15,1,1,1,106,91,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,0,0,2,1,2,106,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,0,15,2,2,2,106,93,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,1,1,0,0,30,2,1,2,106,94,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,1,1,0,0,40,2,1,1,107,94,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,15,40,2,1,2,107,95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,2,-1,0,0,1,2,2,107,96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,2,-1,0,15,1,1,2,107,97,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,1,1,2,-1,0,30,1,2,2,107,98,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,2,-1,0,40,1,1,1,108,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,1,1,1,2,-1,15,40,1,1,1,109,98,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2,1,1,1,2,-1,30,40,1,2,1,110,98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,1,1,1,2,-1,40,40,1,1,1,111,98,13,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2,1,1,1,2,-1,AD,40,1,2,1,112,98,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,0,0,2,1,1,113,98,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,15,0,2,1,2,113,99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,15,15,2,1,1,114,99,15,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,30,15,2,1,2,114,100,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,30,30,2,1,2,114,101,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,30,40,2,1,1,115,101,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,40,40,2,1,1,116,101,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,AD,40,2,1,2,116,102,14,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2
2,1,1,2,2,0,40,40,2,1,2,116,103,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,40,AD,2,1,1,117,103,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,40,40,2,1,2,117,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,2,0,40,AD,2,1,2,117,105,12,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,2,3,-1,0,0,1,1,1,118,105,13,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,2,3,-1,15,0,1,1,1,119,105,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,3,-1,30,0,1,1,1,120,105,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,3,-1,40,0,1,1,2,120,106,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,3,-1,40,15,1,1,1,121,106,15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,3,3,0,0,0,2,1,1,122,106,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,15,0,2,1,1,123,106,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,3,0,30,0,2,1,2,123,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,30,15,2,2,1,124,107,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,3,0,40,15,2,1,2,124,108,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
2,1,1,3,3,0,40,30,2,1,2,124,109,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
2,1,1,3,3,0,40,40,2,1,2,124,110,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,40,AD,2,1,1,125,110,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,3,0,40,40,2,2,2,125,111,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,3,0,40,AD,2,1,2,125,112,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,0,0,1,2,1,126,112,14,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,15,0,1,1,1,127,112,15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,30,0,1,2,1,128,112,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,4,-1,40,0,1,2,2,128,113,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,4,-1,40,15,1,2,2,128,114,14,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,4,-1,40,30,1,1,1,129,114,15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,1,1,4,4,0,0,0,2,1,2,129,115,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,4,0,0,15,2,1,2,129,116,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,4,0,0,30,2,1,2,129,117,12,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,4,4,0,0,40,2,2,2,129,118,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,4,5,-1,0,0,1,2,2,129,119,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,0,15,1,2,1,130,119,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,15,15,1,1,1,131,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,30,15,1,2,1,132,119,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,40,15,1,2,2,132,120,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,40,30,1,1,2,132,121,11,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,4,5,-1,40,40,1,1,1,133,121,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,5,-1,AD,40,1,1,2,133,122,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,40,40,1,1,1,134,122,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,5,-1,AD,40,1,2,1,135,122,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,5,0,0,0,2,1,2,135,123,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,5,0,0,15,2,1,2,135,124,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,5,0,0,30,2,1,2,135,125,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,5,0,0,40,2,2,2,135,126,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,6,-1,0,0,1,1,2,135,127,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,6,-1,0,15,1,1,1,136,127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,6,-1,15,15,1,2,2,136,128,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,5,6,-1,15,30,1,2,1,137,128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,6,-1,30,30,1,1,1,138,128,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,6,-1,40,30,1,1,1,139,128,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,0,0,2,2,2,139,129,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,0,1,1,1,1,140,129,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,1,1,1,2,2,140,130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,1,2,2,1,2,140,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,1,3,2,1,2,140,132,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,1,4,1,1,1,141,132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,2,4,1,1,2,141,133,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,2,5,2,2,2,141,134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,2,6,2,2,1,142,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,3,6,1,2,1,143,134,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,6,6,0,4,6,1,2,1,144,134,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,5,6,2,1,1,145,134,11,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,6,6,2,1,2,145,135,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,1,1,6,6,0,6,7,1,2,1,146,135,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,7,7,1,1,1,147,135,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,8,7,2,1,2,147,136,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,8,8,2,1,2,147,137,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,6,6,0,8,9,1,1,1,148,137,11,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
2,1,1,6,6,0,9,9,1,1,2,148,138,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,6,6,0,9,10,2,1,2,148,139,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,0,0,1,1,1,149,139,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,15,0,1,1,1,150,139,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,30,0,1,1,1,151,139,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,0,0,40,0,1,1,2,151,140,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,40,15,1,1,1,152,140,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,0,1,0,0,2,1,2,152,141,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,2,0,1,0,1,0,15,2,1,1,153,141,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,0,1,15,15,2,1,2,153,142,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,1,15,30,2,1,1,154,142,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2,2,0,1,0,1,30,30,2,1,2,154,143,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,1,0,1,30,40,2,1,2,154,144,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,1,1,0,0,0,1,1,2,154,145,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,0,15,1,2,1,155,145,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,15,15,1,1,1,156,145,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,1,0,30,15,1,1,2,156,146,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,30,30,1,2,1,157,146,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,2,0,1,1,0,40,30,1,1,1,158,146,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,2,0,2,1,1,0,0,2,2,2,158,147,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,1,1,0,15,2,1,2,158,148,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,1,1,0,30,2,1,2,158,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,1,1,0,40,2,1,1,159,149,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,1,1,15,40,2,1,2,159,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,2,0,0,0,1,1,1,160,150,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,2,0,15,0,1,2,1,161,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,2,0,30,0,1,1,1,162,150,#REF!,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,2,0,40,0,1,1,1,163,150,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,2,0,3,2,1,0,0,2,2,1,164,150,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,2,1,15,0,2,1,1,165,150,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,3,2,1,30,0,2,1,2,165,151,14,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,3,2,1,30,15,2,2,2,165,152,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,2,1,30,30,2,1,1,166,152,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,3,2,1,40,30,2,2,2,166,153,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,2,0,3,2,1,40,40,2,1,1,167,153,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,0,3,2,1,AD,40,2,2,1,168,153,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,2,0,4,2,2,0,0,1,1,1,169,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,2,2,15,0,1,2,1,170,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,2,2,30,0,1,1,1,171,153,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,4,2,2,40,0,1,2,2,171,154,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,2,2,40,15,1,2,1,172,154,18,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,2,0,5,2,3,0,0,2,1,1,173,154,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,5,2,3,15,0,2,1,2,173,155,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,2,3,15,15,2,2,1,174,155,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,2,3,30,15,2,1,1,175,155,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,5,2,3,40,15,2,2,2,175,156,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,15,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,15,15,1,2,2,1,2,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,15,30,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,30,30,1,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,40,30,1,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,0,2,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,1,0,1,0,15,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,30,2,2,1,5,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,15,30,2,1,2,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,15,40,2,2,2,5,6,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,6,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,15,0,1,1,1,7,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,1,1,0,30,0,1,2,2,7,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,30,15,1,1,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,40,15,1,1,1,9,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,0,2,1,2,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,15,2,1,2,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,2,1,1,0,30,2,2,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,15,30,2,1,2,10,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,15,40,2,1,2,10,11,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,0,0,1,2,2,10,12,-2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,15,1,1,1,11,12,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,0,0,2,2,0,15,15,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,30,15,1,1,1,13,12,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,2,2,0,40,15,1,1,1,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,0,2,1,2,14,13,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,3,2,1,0,15,2,2,2,14,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,30,2,1,2,14,15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,0,40,2,2,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,15,40,2,1,1,16,15,1,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,30,40,2,1,1,17,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,40,40,2,1,2,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,40,AD,2,1,1,18,16,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,40,40,2,1,1,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,AD,40,2,1,2,19,17,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
0,0,0,3,2,1,40,40,2,2,1,20,17,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,AD,40,2,1,1,21,17,4,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,4,2,2,0,0,1,1,1,22,17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,2,2,15,0,1,1,2,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,2,2,15,15,1,1,2,22,19,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,4,2,2,15,30,1,1,1,23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,2,2,30,30,1,1,2,23,20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,4,2,2,30,40,1,2,2,23,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,0,4,3,1,0,0,2,2,2,23,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,0,15,2,1,2,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,4,3,1,0,30,2,1,2,23,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,0,40,2,1,2,23,25,-2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,4,4,0,0,0,1,2,2,23,26,-3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,0,15,1,1,1,24,26,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,15,15,1,1,1,25,26,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,4,0,30,15,1,2,2,25,27,-2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,4,4,0,30,30,1,1,2,25,28,-3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,30,40,1,1,1,26,28,-2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,0,0,4,4,0,40,40,1,1,1,27,28,-1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,4,4,0,AD,40,1,1,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,0,0,2,1,2,28,29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,0,15,2,1,2,28,30,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,0,30,2,1,2,28,31,-3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,5,4,1,0,40,2,2,1,29,31,-2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,5,4,1,15,40,2,1,2,29,32,-3,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,5,5,0,0,0,1,2,1,30,32,-2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,5,5,0,15,0,1,1,1,31,32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,5,0,30,0,1,1,1,32,32,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
