,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2,predicted_point_victor
2220,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:22:47,1,5,36,0,0,2,2,0,0,2,2,1,19,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.126,21.031,0,,BC,NCTL,D,2.9,5.8,1057.4610822222617,989.656941565478,2
2221,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:23:23,1,5,37,0,0,2,2,15,0,2,2,1,20,17,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.281,15.849,0,,BW,NCTL,D,2.9,5.8,1073.6067699500102,973.5112538377294,2
2222,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:24:00,1,5,38,0,0,2,2,30,0,2,1,1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.077,11.155,0,,W,CTL,ND,2.9,5.8,1087.9991034697641,959.1189203179755,2
2223,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:24:19,1,5,39,0,0,2,2,40,0,2,2,2,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.975,0.991,0,,W,CTL,,2.9,5.8,1100.9027084019906,946.2153153857489,2
2224,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:24:48,1,5,40,0,0,2,2,40,15,2,2,1,22,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,23.316,14.42,0,,BW,CTL,ND,2.9,5.8,1072.5433690157581,974.5746547719815,2
2225,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:26:45,1,6,41,0,0,3,2,0,0,1,1,2,22,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.604,26.542,0,,BW,NCTL,ND,2.8,0.8,1087.0486989244612,960.0693248632786,1
2226,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:27:24,1,6,42,0,0,3,2,0,15,1,1,1,23,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.916,0,,C,CTL,,2.8,0.8,1060.0481327149007,987.0698910728391,1
2227,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:27:56,1,6,43,0,0,3,2,15,15,1,2,1,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.581,27.048,0,,B,NCTL,D,2.8,0.8,1075.9078787946157,971.210144993124,1
2228,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:28:41,1,6,44,0,0,3,2,30,15,1,1,1,25,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.723,12.847,0,,BW,NCTL,ND,2.8,0.8,1090.0570317939826,957.0609919937572,1
2229,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:29:11,1,6,45,0,0,3,2,40,15,1,1,1,26,19,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283,1.768,0,,W,NCTL,,2.8,0.8,1102.754413948847,944.3636098388928,1
2230,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:29:40,1,7,46,0,0,4,2,0,0,2,2,1,27,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.511,10.585,0,,BW,NCTL,ND,3.0,6.333333333333333,1114.2199188081727,932.898104979567,2
2231,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:30:12,1,7,47,0,0,4,2,15,0,2,1,2,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,4.122,0,,C,NCTL,ND,3.0,6.333333333333333,1124.6368303734093,922.4811934143304,2
2232,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:30:29,1,7,48,0,0,4,2,15,15,2,1,2,27,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.622,22.599,0,,W,CTL,ND,3.0,6.333333333333333,1094.1566453313046,952.9613784564352,2
2233,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:30:55,1,7,49,0,0,4,2,15,30,2,1,1,28,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.75,3.755,0,,C,NCTL,D,3.0,6.333333333333333,1066.4485367195143,980.6694870682255,2
2234,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:31:15,1,7,50,0,0,4,2,30,30,2,2,1,29,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.332,14.692,0,,B,NCTL,D,3.0,6.333333333333333,1081.6086400357135,965.5093837520263,2
2235,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:31:55,1,7,51,0,0,4,2,40,30,2,1,1,30,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.884,6.28,0,,C,NCTL,ND,3.0,6.333333333333333,1095.163555613575,951.9544681741648,2
2236,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:34:12,1,8,52,0,0,5,2,0,0,1,1,1,31,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46,10.307,0,,C,NCTL,,4.222222222222222,1.2,1107.3569624459547,939.7610613417853,1
2237,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:34:26,1,8,53,0,0,5,2,15,0,1,2,2,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.421,13.67,0,,W,CTL,ND,4.222222222222222,1.2,1118.3940130305439,928.7240107571961,1
2238,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:35:07,1,8,54,0,0,5,2,15,15,1,1,1,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,7.416,0,,W,CTL,D,4.222222222222222,1.2,1088.4449791918832,958.6730445958568,1
2239,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:35:26,1,8,55,0,0,5,2,30,15,1,2,1,33,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.719,11.38,0,,C,NCTL,ND,4.222222222222222,1.2,1101.3037544259864,945.8142693617535,1
2240,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:35:59,1,8,56,0,0,5,2,40,15,1,1,1,34,22,1,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.334,9.513,0,,C,NCTL,D,4.222222222222222,1.2,1112.906345815647,934.211677972093,1
2241,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:38:00,2,1,57,1,0,0,0,0,0,2,1,2,34,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.313,10.968,0,,BW,NCTL,ND,1.2,5.75,1123.440188595893,923.677835191847,2
2242,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:38:22,2,1,58,1,0,0,0,0,15,2,1,2,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.404,18.179,0,,BW,NCTL,ND,1.2,5.75,1093.06030323191,954.0577205558301,2
2243,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:39:05,2,1,59,1,0,0,0,0,30,2,2,2,34,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.171,11.866,0,,B,NCTL,D,1.2,5.75,1065.459927739735,981.6580960480051,2
2244,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:39:38,2,1,60,1,0,0,0,0,40,2,1,2,34,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.878,13.693,0,,W,CTL,ND,1.2,5.75,1040.7273301393013,1006.3906936484387,2
2245,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:40:50,2,2,61,1,0,0,1,0,0,1,1,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.437,6.487,0,,BW,NCTL,ND,5.111111111111111,1.1875,1018.7571645701977,1028.3608592175424,1
2246,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:41:08,2,2,62,1,0,0,1,15,0,1,1,2,35,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.422,14.765,0,,W,CTL,ND,5.111111111111111,1.1875,1039.309856917109,1007.808166870631,1
2247,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:41:39,2,2,63,1,0,0,1,15,15,1,1,1,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184,1.312,0,,W,CTL,,5.111111111111111,1.1875,1017.5014267937894,1029.6165969939507,1
2248,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:42:00,2,2,64,1,0,0,1,30,15,1,2,2,36,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.385,37.797,0,,W,CTL,D,5.111111111111111,1.1875,1038.1985495222114,1008.9194742655287,1
2249,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:42:54,2,2,65,1,0,0,1,30,30,1,1,2,36,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.9,23.821,0,,C,CTL,ND,5.111111111111111,1.1875,1016.5170890274695,1030.6009347602705,1
2250,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:43:35,2,2,66,1,0,0,1,30,40,1,2,1,37,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,46.207,39.139,0,,B,CTL,ND,5.111111111111111,1.1875,997.3273765819155,1049.7906472058246,1
2251,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:44:34,2,2,67,1,0,0,1,40,40,1,1,1,38,29,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.382,95.845,0,,W,NCTL,ND,5.111111111111111,1.1875,1020.3246589804307,1026.7933648073092,1
2252,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:45:23,2,2,68,1,0,0,1,AD,40,1,1,2,38,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.947,34.615,0,,C,CTL,ND,5.111111111111111,1.1875,1040.696984599893,1006.4210391878469,1
2253,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:46:02,2,2,69,1,0,0,1,40,40,1,1,2,38,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.03,27.598,0,,C,NCTL,ND,5.111111111111111,1.1875,1018.7302788475697,1028.3877449401703,1
2254,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:46:37,2,2,70,1,0,0,1,40,AD,1,2,1,39,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63.714,53.899,0,,B,NCTL,D,5.111111111111111,1.1875,999.2860641506155,1047.8319596371246,1
2255,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:47:43,2,2,71,1,0,0,1,40,40,1,1,2,39,32,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.361,87.367,0,,W,CTL,D,5.111111111111111,1.1875,1022.0625451823084,1025.0554786054317,1
2256,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:49:05,2,2,72,1,0,0,1,40,AD,1,2,1,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15.75,16.824,0,,BC,NCTL,ND,5.111111111111111,1.1875,1002.2348280179026,1044.8831957698376,1
2257,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:49:53,2,2,73,1,0,0,1,40,40,1,1,2,40,33,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.441,39.551,0,,W,CTL,ND,5.111111111111111,1.1875,1024.6776084315306,1022.4404153562095,1
2258,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:50:48,2,2,74,1,0,0,1,40,AD,1,1,1,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.844,0.736,0,,C,CTL,,5.111111111111111,1.1875,1004.5488270257691,1042.569196761971,1
2259,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:51:17,2,2,75,1,0,0,1,40,40,1,1,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.823,17.245,0,,C,CTL,D,5.111111111111111,1.1875,1026.728760639782,1020.3892631479581,1
2260,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:51:51,2,2,76,1,0,0,1,40,AD,1,1,2,41,35,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.84,18.666,0,,BC,CTL,D,5.111111111111111,1.1875,1006.3638703234096,1040.7541534643303,1
2261,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:52:45,2,3,77,1,0,0,2,0,0,2,2,1,42,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.138,23.363,0,,B,NCTL,ND,1.25,5.5,988.337094028357,1058.7809297593828,2
2262,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:53:32,2,3,78,1,0,0,2,15,0,2,1,1,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.191,17.795,0,,BW,NCTL,ND,1.25,5.5,1012.3374992139503,1034.7805245737895,2
2263,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:54:00,2,3,79,1,0,0,2,30,0,2,2,1,44,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.982,38.952,0,,BC,NCTL,D,1.25,5.5,1033.6276296735705,1013.4903941141695,2
2264,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:54:59,2,3,80,1,0,0,2,40,0,2,1,1,45,35,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,43.667,37.738,0,,BC,CTL,D,1.25,5.5,1052.4697335034023,994.6482902843377,2
2265,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:56:59,2,4,81,1,0,1,2,0,0,1,2,1,46,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.048,37.819,0,,BW,NCTL,ND,4.777777777777778,1.25,1069.1716563035266,977.9463674842134,1
2266,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:57:53,2,4,82,1,0,1,2,15,0,1,1,1,47,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.939,21.197,0,,BW,NCTL,D,4.777777777777778,1.25,1084.0377479350684,963.0802758526717,1
2267,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:58:23,2,4,83,1,0,1,2,30,0,1,1,1,48,35,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.113,10.832,0,,W,CTL,D,4.777777777777778,1.25,1097.3431847820557,949.7748390056844,1
2268,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:58:49,2,4,84,1,0,1,2,40,0,1,1,1,49,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011,0.822,0,,W,CTL,,4.777777777777778,1.25,1109.3249326150585,937.7930911726816,1
2269,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:59:16,2,5,85,1,0,2,2,0,0,2,2,1,50,35,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.512,36.577,0,,BC,CTL,D,1.2307692307692308,5.875,1120.1818381745113,926.9361856132289,2
2270,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:00:04,2,5,86,1,0,2,2,15,0,2,2,2,50,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.014,18.783,0,,BC,NCTL,ND,1.2307692307692308,5.875,1130.0787022929987,917.0393214947414,2
2271,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:00:51,2,5,87,1,0,2,2,15,15,2,1,2,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537,5.273,0,,W,CTL,ND,1.2307692307692308,5.875,1099.1515154316949,947.9665083560454,2
2272,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:01:13,2,5,88,1,0,2,2,15,30,2,1,2,50,38,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.499,20.273,0,,C,NCTL,ND,1.2307692307692308,5.875,1070.9592667881232,976.1587569996171,2
2273,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:01:43,2,5,89,1,0,2,2,15,40,2,2,1,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.852,4.296,0,,BC,NCTL,ND,1.2307692307692308,5.875,1045.6336264767779,1001.4843973109624,2
2274,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:02:20,2,5,90,1,0,2,2,30,40,2,2,1,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.198,22.901,0,,B,NCTL,ND,1.2307692307692308,5.875,1063.1057838030538,984.0122399846864,2
2275,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:03:08,2,5,91,1,0,2,2,40,40,2,1,1,53,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.469,3.607,0,,BW,NCTL,ND,1.2307692307692308,5.875,1078.6298483470982,968.488175440642,2
2276,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:03:28,2,5,92,1,0,2,2,AD,40,2,2,1,54,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.169,8.983,0,,BC,NCTL,D,1.2307692307692308,5.875,1092.4937730374324,954.6242507503076,2
2277,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:05:23,2,6,93,1,0,3,2,0,0,1,1,2,54,39,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.473,15.055,0,,BW,NCTL,ND,5.090909090909091,1.0,1104.9492714869248,942.1687523008154,1
2278,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:05:54,2,6,94,1,0,3,2,0,15,1,1,1,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.452,24.229,0,,W,CTL,ND,5.090909090909091,1.0,1076.209217004187,970.9088067835532,1
2279,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:06:28,2,6,95,1,0,3,2,15,15,1,1,2,55,40,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.943,13.7,0,,C,NCTL,ND,5.090909090909091,1.0,1090.326662331307,956.791361456433,1
2280,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:06:55,2,6,96,1,0,3,2,15,30,1,1,2,55,41,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.402,12.845,0,,B,NCTL,ND,5.090909090909091,1.0,1062.9971559688545,984.1208678188855,1
2281,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:07:28,2,6,97,1,0,3,2,15,40,1,2,2,55,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17.143,14.471,0,,BC,CTL,ND,5.090909090909091,1.0,1038.5331020406168,1008.5849217471232,1
2282,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:08:22,2,7,98,1,0,3,3,0,0,2,2,2,55,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.969,33.536,0,,B,NCTL,ND,1.0,6.0,1016.8134032494181,1030.3046205383218,2
2283,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:09:19,2,7,99,1,0,3,3,0,15,2,2,2,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028,4.081,0,,BC,NCTL,D,1.0,6.0,997.5896300435099,1049.52839374423,2
2284,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:10:08,2,7,100,1,0,3,3,0,30,2,2,2,55,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.646,14.322,0,,C,NCTL,ND,1.0,6.0,980.557390853138,1066.560632934602,2
2285,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:10:46,2,7,101,1,0,3,3,0,40,2,1,2,55,46,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,0.889,0,,W,CTL,,1.0,6.0,965.4094354234259,1081.7085883643142,2
2286,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:12:42,2,8,102,1,0,3,4,0,0,1,1,1,56,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.209,1.412,0,,C,NCTL,,5.375,1.0,951.8648299354162,1095.2531938523239,1
2287,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:13:30,2,8,103,1,0,3,4,15,0,1,2,2,56,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.282,8.318,0,,BW,NCTL,ND,5.375,1.0,979.6801690001231,1067.437854787617,1
2288,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:14:32,2,8,104,1,0,3,4,15,15,1,1,2,56,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.745,8.921,0,,BW,NCTL,ND,5.375,1.0,964.6271462818113,1082.4908775059287,1
2289,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:15:05,2,8,105,1,0,3,4,15,30,1,1,2,56,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.709,13.764,0,,BW,NCTL,D,5.375,1.0,951.1631045830753,1095.9549192046645,1
2290,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:17:03,2,8,106,1,0,3,4,15,40,1,2,1,57,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15.351,21.224,0,,B,NCTL,ND,5.375,1.0,939.0467881099353,1108.0712356778045,1
2291,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:17:35,2,8,107,1,0,3,4,30,40,1,1,1,58,49,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6.803,8.574,0,,W,CTL,,5.375,1.0,968.0753345195305,1079.0426892682092,1
2292,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:18:05,2,8,108,1,0,3,4,40,40,1,1,1,59,49,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.508,22.058,0,,W,CTL,ND,5.375,1.0,994.2544345092092,1052.8635892785305,1
2293,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:18:46,2,8,109,1,0,3,4,AD,40,1,2,1,60,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.826,5.295,0,,BW,NCTL,D,5.375,1.0,1017.5966064085806,1029.5214173791592,1
2294,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:19:43,2,9,110,1,0,4,4,0,0,2,2,2,60,50,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48.031,34.327,0,,B,NCTL,D,0.7,5.8,1038.2827842843424,1008.8352395033974,2
2295,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:20:35,2,9,111,1,0,4,4,0,15,2,1,1,61,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.988,7.018,0,,BW,NCTL,ND,0.7,5.8,1016.5916948448202,1030.5263289429195,2
2296,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:20:53,2,9,112,1,0,4,4,15,15,2,2,2,61,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0.958,0,,W,CTL,,0.7,5.8,1037.393407037066,1009.7246167506736,2
2297,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:21:34,2,9,113,1,0,4,4,15,30,2,1,2,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.965,12.301,0,,W,CTL,ND,0.7,5.8,1015.8040220184816,1031.3140017692579,2
2298,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:22:13,2,9,114,1,0,4,4,15,40,2,1,2,61,53,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.867,13.678,0,,C,CTL,ND,0.7,5.8,996.6962556064955,1050.421768181244,2
2299,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:24:05,2,10,115,1,0,4,5,0,0,1,1,1,62,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.864,14.28,0,,C,NCTL,D,4.875,1.25,979.7645276287903,1067.3534961589492,1
2300,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:24:41,2,10,116,1,0,4,5,15,0,1,2,1,63,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.059,11.378,0,,BW,NCTL,ND,4.875,1.25,1004.7023858731059,1042.4156379146336,1
2301,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:25:17,2,10,117,1,0,4,5,30,0,1,1,1,64,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,0.93,0,,W,CTL,,4.875,1.25,1026.8648487255334,1020.2531750622061,1
2302,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:25:36,2,10,118,1,0,4,5,40,0,1,1,2,64,54,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606,4.551,0,,BC,CTL,ND,4.875,1.25,1046.484296131533,1000.6337276562065,1
2303,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,01:25:57,2,10,119,1,0,4,5,40,15,1,1,2,64,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,6.332,0,,BW,NCTL,ND,4.875,1.25,1023.8601414142696,1023.2578823734699,1
